event_idx,track_idx,label,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
49,3,0,6.950021982e-01,1.769121140e-01,-1.808573008e+00,1.752943277e+00,1.401596516e-01,-2.698064566e+00,-2.691916227e+00,-2.249960661e+00,-2.249704599e+00,-1.731924176e+00,-2.687816143e+00,-3.215657234e+00,-1.862255454e+00,7.000000000e+00,1.200000000e+01,2.300000000e+01,0.000000000e+00,1.505672336e+00,2.484784126e+00,3.912155330e-01,1.000000000e+00,-1.985470891e+00,-3.974424601e+00,-3.765304089e-01,2.484783649e+00,-2.802948952e+00,-2.503464699e+00,3.378965616e+00,1.862255454e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.990837574e-01
49,4,0,1.215515852e+00,7.481764555e-01,-1.288788915e+00,1.569198012e+00,5.068438873e-02,-3.273531675e+00,-3.282263279e+00,-2.698526621e+00,-2.819632292e+00,-2.231330395e+00,-3.252347469e+00,-3.739297867e+00,-1.738822937e+00,5.000000000e+00,1.100000000e+01,1.900000000e+01,1.000000000e+00,7.771944404e-01,2.620003462e+00,2.904445827e-01,9.499999881e-01,-2.036926508e+00,-4.069456577e+00,1.128819138e-01,2.620001316e+00,-3.453976870e+00,-2.504174471e+00,3.095413685e+00,1.738822937e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,9.000000000e+00,2.000000000e+00,1.000000000e+00,-5.150784016e+00,-2.001203537e+00,8.015763760e-02,-5.147082329e+00,1.000000000e+00,4.342942646e-07,2.315286696e-01
49,5,0,7.363147736e-01,2.643909156e-01,-1.757931232e+00,1.561163902e+00,4.265024886e-02,-2.805654287e+00,-2.802629709e+00,-2.358493805e+00,-2.363139391e+00,-1.886635303e+00,-2.763679266e+00,-3.277033329e+00,-1.750044465e+00,5.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.833827615e+00,2.803583145e+00,2.824104428e-01,1.000000000e+00,-2.022301197e+00,-4.045118332e+00,8.095733076e-02,2.803582430e+00,-2.546520233e+00,-2.494135380e+00,3.199113131e+00,1.750044465e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.982098341e-01
49,6,0,7.777957320e-01,2.929598987e-01,-1.752277970e+00,1.752161980e+00,2.080941945e-01,-2.828124762e+00,-2.822537422e+00,-2.296332121e+00,-2.291361809e+00,-1.811553836e+00,-2.828083038e+00,-3.312360764e+00,-1.781567931e+00,6.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,-8.631283045e-01,1.381451130e+00,4.511321187e-01,1.000000000e+00,-2.045214176e+00,-4.090460300e+00,3.159848452e-01,1.379838824e+00,-2.268341303e+00,-2.529951096e+00,1.543677807e+00,1.781567931e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.977025390e-01
49,7,0,8.393260837e-01,3.445070684e-01,-1.620487928e+00,1.591932178e+00,4.786434770e-02,-2.872080803e+00,-2.866572857e+00,-2.343692541e+00,-2.347542763e+00,-1.848938346e+00,-2.807044506e+00,-3.366213083e+00,-1.805863500e+00,7.000000000e+00,1.200000000e+01,2.000000000e+01,1.000000000e+00,-1.609629035e+00,1.046607018e+00,2.909022570e-01,9.523809552e-01,-1.964972973e+00,-3.929303885e+00,9.561133385e-02,1.043868661e+00,-2.596363783e+00,-2.459707022e+00,1.446850538e+00,1.805863500e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,1.900000000e+01,3.000000000e+00,1.000000000e+00,-4.586569786e+00,-1.756476521e+00,4.323746860e-01,-4.579316139e+00,1.000000000e+00,4.342942646e-07,9.962371588e-01
49,8,0,6.027845740e-01,3.601666689e-01,-1.679671884e+00,1.332968712e+00,-9.839458019e-02,-2.993605614e+00,-2.994954586e+00,-2.409144640e+00,-2.436109543e+00,-2.166574478e+00,-2.644334078e+00,-3.235903502e+00,-1.157631636e+00,3.000000000e+00,9.000000000e+00,1.600000000e+01,0.000000000e+00,-3.130828440e-01,2.010097742e+00,1.288489550e-01,1.000000000e+00,-2.039811611e+00,-4.076391220e+00,-5.004128218e-01,2.010095596e+00,-3.295949459e+00,-2.282393932e+00,2.779724598e+00,1.157631636e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-4.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-4.788971424e+00,-2.046929359e+00,-6.406484637e-03,-4.785328865e+00,1.000000000e+00,1.076576114e-01,9.955769777e-01
49,9,0,6.903527379e-01,4.468844533e-01,-1.662806034e+00,1.069207072e+00,-1.612412781e-01,-3.096568584e+00,-3.102339029e+00,-2.612359047e+00,-2.652366877e+00,-2.368967295e+00,-2.801361084e+00,-3.339629173e+00,-1.160017371e+00,4.000000000e+00,7.000000000e+00,1.100000000e+01,0.000000000e+00,7.778429985e-01,2.757991314e+00,2.781474777e-02,1.000000000e+00,-2.109654665e+00,-4.213829517e+00,1.474619508e-01,2.757989883e+00,-2.951596022e+00,-2.353080750e+00,2.893882513e+00,1.160017371e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.879137874e-01
50,0,0,8.401686549e-01,1.671497375e-01,-1.738942623e+00,1.561660767e+00,-6.540637463e-03,-2.600476265e+00,-2.595680714e+00,-2.158855915e+00,-2.154116631e+00,-1.485886097e+00,-2.754688025e+00,-3.272853851e+00,-2.231366158e+00,8.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,1.073449135e+00,2.022646189e+00,2.394416034e-01,1.000000000e+00,-1.906080961e+00,-3.818016768e+00,3.713202477e-02,2.022623062e+00,-2.284112692e+00,-2.578970432e+00,2.653713226e+00,2.231366158e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.991428852e-01
50,1,0,9.732237458e-01,3.654826283e-01,-1.619538188e+00,1.807453394e+00,2.889397144e-01,-2.830854893e+00,-2.825165033e+00,-2.373403311e+00,-2.371330976e+00,-1.765739322e+00,-2.962060928e+00,-3.437698841e+00,-2.076941729e+00,6.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,8.794810772e-01,2.205515862e+00,5.286999345e-01,1.000000000e+00,-1.984996796e+00,-3.970200062e+00,6.248729303e-02,2.205504656e+00,-2.674223185e+00,-2.592609882e+00,2.748597383e+00,2.076941729e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.953213334e-01
50,2,1,9.666363001e-01,8.309767246e-01,-1.293689847e+00,1.396322846e+00,-6.607481092e-02,-3.459622860e+00,-3.496405125e+00,-2.805662632e+00,-2.917601347e+00,-2.670077562e+00,-3.090994596e+00,-3.594823837e+00,-8.321214914e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,1.000000000e+00,5.257979035e-01,2.933242798e+00,1.658740342e-01,9.444444180e-01,-2.124617338e+00,-4.241921902e+00,1.248648047e+00,2.933150053e+00,-2.500152111e+00,-2.260255575e+00,1.932161689e+00,8.321214914e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,-2.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-5.218276501e+00,-2.271534681e+00,-2.892210186e-01,-5.216341496e+00,1.000000000e+00,4.342942646e-07,2.786560170e-02
50,3,0,3.335202634e-01,2.565664053e-01,-1.869046211e+00,1.289596677e+00,-1.417665631e-01,-3.000458241e+00,-2.999316216e+00,-2.523625374e+00,-2.549672365e+00,-2.446695089e+00,-2.460197687e+00,-3.077327728e+00,-6.130295396e-01,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,5.034278035e-01,2.698532343e+00,8.547694981e-02,1.000000000e+00,-2.125586748e+00,-4.244750023e+00,4.043254852e-01,2.698526859e+00,-2.401957750e+00,-2.202529430e+00,2.397150755e+00,6.130295396e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.983232617e-01
50,4,0,2.727913857e-01,2.007664740e-01,-1.873370767e+00,1.469498158e+00,-4.901541770e-02,-2.955713749e+00,-2.932206631e+00,-2.497630835e+00,-2.495033503e+00,-2.425626755e+00,-2.347901106e+00,-3.027667761e+00,-5.919659734e-01,3.000000000e+00,9.000000000e+00,1.900000000e+01,0.000000000e+00,5.036184788e-01,2.677551746e+00,1.907446980e-01,1.000000000e+00,-2.074118137e+00,-4.143293381e+00,-1.181675643e-01,2.677551270e+00,-2.813820601e+00,-2.146133661e+00,2.864967823e+00,5.919659734e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.989144802e-01
50,5,0,3.134313226e-01,2.795091569e-01,-1.829528093e+00,1.282322884e+00,-1.156167015e-01,-3.043632746e+00,-3.042290211e+00,-2.489889622e+00,-2.511442184e+00,-2.455977440e+00,-2.422801971e+00,-3.077515841e+00,-4.004082680e-01,3.000000000e+00,9.000000000e+00,1.500000000e+01,1.000000000e+00,1.802990317e+00,3.357596874e+00,1.062317789e-01,9.375000000e-01,-2.109010696e+00,-4.211427689e+00,3.326473758e-02,3.357596874e+00,-2.757579088e+00,-2.142928362e+00,3.379683495e+00,4.004082680e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.979612827e-01
50,6,1,5.274750590e-01,5.103415251e-01,-1.620021582e+00,1.376703024e+00,-8.569449931e-02,-3.210848570e+00,-3.250294447e+00,-2.545087576e+00,-2.816452026e+00,-2.527960062e+00,-2.657770157e+00,-3.227953672e+00,-2.827466130e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,5.041312575e-01,2.780475140e+00,1.462543309e-01,1.000000000e+00,-2.130322695e+00,-4.253026962e+00,1.419602633e+00,2.780062675e+00,-1.907440424e+00,-2.147453785e+00,1.649079680e+00,2.827466130e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-1.000000000e+00,8.000000000e+00,1.000000000e+00,1.000000000e+00,-4.901188374e+00,-2.450356722e+00,-6.371105909e-01,-4.899774075e+00,1.000000000e+00,4.342942646e-07,9.713361859e-01
50,7,0,8.245952129e-01,3.668422103e-01,-1.690492272e+00,1.619178057e+00,2.811372653e-02,-2.908167362e+00,-2.900876045e+00,-2.446538210e+00,-2.437662363e+00,-1.988864303e+00,-2.885491371e+00,-3.365263700e+00,1.715308547e+00,5.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,8.935112953e-01,2.435664654e+00,2.767554820e-01,1.000000000e+00,-2.057306290e+00,-4.112916470e+00,3.470400115e-03,2.435661793e+00,-2.800878763e+00,-2.514966726e+00,2.880948544e+00,1.715308547e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.952530861e-01
50,8,0,7.464760542e-01,2.867681384e-01,-1.745940328e+00,1.447665930e+00,-1.433982402e-01,-2.841220379e+00,-2.835712194e+00,-2.395671129e+00,-2.398308039e+00,-1.936033726e+00,-2.783589125e+00,-3.300361633e+00,1.720109582e+00,6.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,-2.793281153e-02,1.922117233e+00,1.052434370e-01,1.000000000e+00,-2.032685757e+00,-4.065035820e+00,-1.646705568e-01,1.922102690e+00,-2.849548578e+00,-2.492305517e+00,2.548960686e+00,1.720109582e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.978263974e-01
50,9,0,8.549251556e-01,3.574407995e-01,-1.715463161e+00,1.807737827e+00,2.395363301e-01,-2.878855944e+00,-2.879325390e+00,-2.350373983e+00,-2.358971357e+00,-1.852955580e+00,-2.932286263e+00,-3.375636578e+00,1.812339067e+00,5.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,1.573502541e+00,2.639737844e+00,4.855186343e-01,1.000000000e+00,-2.072875023e+00,-4.144558430e+00,-4.212689102e-01,2.639737844e+00,-3.137185097e+00,-2.570249319e+00,3.566829920e+00,1.812339067e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.957014918e-01
50,10,0,8.706176281e-01,3.817729652e-01,-1.616055965e+00,1.594964623e+00,2.332369685e-01,-3.064806700e+00,-3.051809788e+00,-2.128910542e+00,-2.166894674e+00,-1.640105009e+00,-2.869296312e+00,-3.552603006e+00,1.791331887e+00,4.000000000e+00,9.000000000e+00,1.400000000e+01,0.000000000e+00,-8.833650351e-01,1.199317813e+00,4.488366842e-01,1.000000000e+00,-1.997803569e+00,-3.992556572e+00,2.233626135e-02,1.198354483e+00,-2.526249409e+00,-2.486558437e+00,1.702792287e+00,1.791331887e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.944186211e-01
50,11,0,8.377150893e-01,3.106233180e-01,-1.767672539e+00,1.405195594e+00,-1.388720274e-01,-2.821177006e+00,-2.819798946e+00,-2.372076988e+00,-2.377098799e+00,-1.845056772e+00,-2.922228336e+00,-3.347589016e+00,1.883985043e+00,6.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,-4.811370671e-01,1.604609013e+00,1.041657627e-01,1.000000000e+00,-2.078269243e+00,-4.156919479e+00,-6.489602476e-02,1.604509473e+00,-2.752476215e+00,-2.605237961e+00,2.201400995e+00,1.883985043e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.972969890e-01
50,12,0,9.445626140e-01,3.669351935e-01,-1.607576370e+00,1.734434247e+00,1.662327945e-01,-2.852403641e+00,-2.846525908e+00,-2.336482048e+00,-2.338097095e+00,-1.758923769e+00,-2.922284603e+00,-3.429172277e+00,2.005220652e+00,7.000000000e+00,1.100000000e+01,2.100000000e+01,0.000000000e+00,-3.888638318e-02,1.739522219e+00,4.122151136e-01,1.000000000e+00,-1.974488139e+00,-3.948737383e+00,-2.977474630e-01,1.739503980e+00,-3.002438068e+00,-2.552001715e+00,2.616307497e+00,2.005220652e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.952484965e-01
51,0,1,9.174724221e-01,4.847453833e-01,-1.545520544e+00,1.641339183e+00,7.313770801e-02,-3.043714523e+00,-3.037944317e+00,-2.584407330e+00,-2.575846195e+00,-2.151785612e+00,-2.949138403e+00,-3.475621939e+00,1.653572321e+00,7.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,7.654870749e-01,2.534635782e+00,3.191199899e-01,1.000000000e+00,-2.030234575e+00,-4.057349205e+00,7.265945077e-01,2.534583092e+00,-2.334067106e+00,-2.462882042e+00,2.232120991e+00,1.653572321e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.500000000e+01,4.000000000e+00,1.000000000e+00,-5.887004852e+00,-1.881706119e+00,3.085635304e-01,-5.885700226e+00,1.000000000e+00,4.342942646e-07,9.800375700e-01
51,1,0,8.606457114e-01,4.197813272e-01,-1.600221992e+00,1.727178454e+00,1.589770019e-01,-2.960796833e+00,-2.945973635e+00,-2.438337564e+00,-2.437220573e+00,-1.997549176e+00,-2.882832050e+00,-3.400963545e+00,1.673704267e+00,6.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,5.921064019e-01,2.293648481e+00,4.049593508e-01,1.000000000e+00,-2.019975185e+00,-4.037775040e+00,-1.051653475e-01,2.293644905e+00,-2.961888790e+00,-2.460759401e+00,2.838406563e+00,1.673704267e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.913552403e-01
51,2,0,1.166896582e+00,4.433893561e-01,-1.436117411e+00,1.390012503e+00,-1.285010129e-01,-2.835223675e+00,-2.827450514e+00,-2.377371788e+00,-2.347499847e+00,-1.653948188e+00,-3.048323393e+00,-3.557457685e+00,2.350030899e+00,9.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,-1.922452807e+00,6.927883625e-01,1.112590432e-01,1.000000000e+00,-1.879485369e+00,-3.758930683e+00,-1.059991360e+00,6.927205324e-01,-3.847911358e+00,-2.602851629e+00,2.445236683e+00,2.350030899e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.884378314e-01
51,3,0,1.282665968e+00,5.438338518e-01,-1.093011856e+00,9.994992018e-01,-1.765914559e-01,-2.637729883e+00,-2.640935898e+00,-1.087699294e+00,-1.437004089e+00,-3.488714099e-01,-2.915202141e+00,-3.375718117e+00,2.385942221e+00,0.000000000e+00,5.000000000e+00,1.000000000e+01,0.000000000e+00,-4.519939721e-01,1.688293368e-01,-5.004309933e-04,1.000000000e+00,-1.636832118e+00,-3.268936872e+00,-1.895047724e-01,1.225314960e-01,-2.170290947e+00,-2.375580072e+00,1.400161862e+00,2.385942221e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,-5.716604233e+00,-2.027552366e+00,-7.733032107e-01,-5.714655399e+00,1.000000000e+00,4.342942646e-07,9.527444243e-01
52,0,0,1.245836139e+00,5.284489393e-01,-5.778375268e-01,1.125621557e+00,2.805236578e-01,-3.086028337e+00,-2.824375868e+00,-2.365831852e+00,-2.362728834e+00,-1.648525953e+00,-2.351623774e+00,-3.801188707e+00,-2.335676193e+00,6.000000000e+00,4.000000000e+00,6.000000000e+00,0.000000000e+00,1.584379554e+00,2.440737486e+00,3.474704027e-01,1.000000000e+00,-1.106282473e+00,-2.212102652e+00,-3.406828269e-02,2.440735102e+00,-2.924980879e+00,-1.823646307e+00,3.188978910e+00,2.335676193e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.625751972e-01
52,1,0,1.056026697e+00,3.508883715e-01,-1.554022193e+00,1.510017872e+00,-8.495704271e-03,-2.756927013e+00,-2.747074366e+00,-2.300032139e+00,-2.273491144e+00,-1.594963312e+00,-2.964845419e+00,-3.461056471e+00,-2.306923628e+00,8.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,-9.983449429e-02,1.545073032e+00,2.312644422e-01,1.000000000e+00,-1.904891014e+00,-3.811323643e+00,-6.098508239e-01,1.545062423e+00,-3.233569145e+00,-2.609887362e+00,2.833175182e+00,2.306923628e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,8.000000000e+00,4.000000000e+00,1.000000000e+00,-4.289724827e+00,-2.526237488e+00,-1.240319014e+00,-4.288459301e+00,1.000000000e+00,4.342942646e-07,9.959838390e-01
52,2,0,2.746167183e-01,2.634205222e-01,-1.890613198e+00,1.504804850e+00,7.344129682e-02,-2.988142967e+00,-3.043641567e+00,-2.399814129e+00,-2.590445995e+00,-2.388620853e+00,-2.428799868e+00,-2.999328136e+00,2.280460298e-01,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,4.590585232e-01,2.618256569e+00,3.006849289e-01,1.000000000e+00,-2.154005527e+00,-4.299622059e+00,-7.829171419e-02,2.618255854e+00,-2.931956291e+00,-2.165199995e+00,2.898233891e+00,2.280460298e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.982243180e-01
52,3,1,7.094797492e-01,6.657212377e-01,-1.461935282e+00,1.176622391e+00,-1.851048619e-01,-3.340791941e+00,-3.394858122e+00,-2.709382057e+00,-2.915171623e+00,-2.665644884e+00,-2.836993694e+00,-3.384449482e+00,4.564796686e-01,4.000000000e+00,9.000000000e+00,1.400000000e+01,0.000000000e+00,1.176078558e+00,3.253887177e+00,3.049465269e-02,1.000000000e+00,-2.127610922e+00,-4.247730255e+00,7.946444154e-01,3.253884554e+00,-2.786339998e+00,-2.171363115e+00,2.708865643e+00,4.564796686e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-5.543623447e+00,-2.085266113e+00,7.759281993e-02,-5.541308880e+00,1.000000000e+00,4.342942646e-07,6.763421297e-01
52,4,0,5.801738501e-01,5.505939722e-01,-1.589843273e+00,1.167757273e+00,-2.301820517e-01,-3.292965412e+00,-3.306433916e+00,-2.798632622e+00,-2.838528395e+00,-2.769070625e+00,-2.720533371e+00,-3.322485209e+00,3.732840717e-01,4.000000000e+00,1.000000000e+01,1.500000000e+01,1.000000000e+00,-8.305302858e-01,2.354059458e+00,-8.333602920e-03,9.375000000e-01,-2.140393972e+00,-4.272825241e+00,-7.998939157e-01,2.354059458e+00,-4.182653904e+00,-2.169969797e+00,3.221571684e+00,3.732840717e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.475501180e-01
52,5,0,4.944372475e-01,4.361897111e-01,-1.679916143e+00,1.051742792e+00,-1.243479028e-01,-2.609673023e+00,-2.788890600e+00,-1.049861193e+00,-1.422119379e+00,-9.916142225e-01,-2.603506565e+00,-2.667895079e+00,5.295698643e-01,0.000000000e+00,6.000000000e+00,1.000000000e+01,0.000000000e+00,8.747199178e-01,1.522018433e+00,5.174310505e-02,1.000000000e+00,-2.116069794e+00,-4.218133926e+00,1.325288653e+00,1.409587622e+00,-5.330302715e-01,-2.174309254e+00,5.148109198e-01,5.295698643e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.894357920e-01
52,6,0,7.748668790e-01,3.773171008e-01,-1.649195433e+00,1.687947154e+00,1.438794285e-01,-2.876427650e+00,-2.949967146e+00,-2.263980389e+00,-2.493599892e+00,-1.866478324e+00,-2.804750919e+00,-3.273488283e+00,1.565819025e+00,4.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,1.593666673e+00,2.663345098e+00,3.869173527e-01,1.000000000e+00,-2.026485682e+00,-4.051772594e+00,1.015269235e-01,2.663343430e+00,-2.769269943e+00,-2.423966408e+00,3.188934803e+00,1.565819025e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.946849346e-01
