event_idx,track_idx,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
73,1,5.872665644e-01,5.376944542e-01,-1.562505007e+00,1.565825939e+00,1.034282297e-01,-3.247341871e+00,-3.274374723e+00,-2.643560886e+00,-2.740065575e+00,-2.594009399e+00,-2.687492371e+00,-3.296821117e+00,4.869342148e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,3.352634907e-01,2.761811495e+00,3.353771567e-01,1.000000000e+00,-2.100160360e+00,-4.193813324e+00,-5.092986822e-01,2.761811495e+00,-3.784645557e+00,-2.149725914e+00,3.416465044e+00,4.869342148e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-5.426273823e+00,-2.244731426e+00,-2.842271626e-01,-5.424465179e+00,1.000000000e+00,4.141753038e-07,9.569743872e-01
73,2,1.140885472e+00,6.749720573e-01,-1.368247032e+00,1.537248850e+00,-6.818729918e-03,-3.204795599e+00,-3.211412430e+00,-2.728078127e+00,-2.758610249e+00,-2.262317657e+00,-3.184349775e+00,-3.669372559e+00,1.735329747e+00,7.000000000e+00,1.200000000e+01,2.000000000e+01,1.000000000e+00,3.042495847e-01,2.414532661e+00,2.362191230e-01,9.523809552e-01,-2.043181181e+00,-4.082079411e+00,2.905968428e-01,2.414520502e+00,-3.142631292e+00,-2.509002447e+00,2.620258570e+00,1.735329747e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.000000000e+01,3.000000000e+00,1.000000000e+00,-5.103380203e+00,-2.402596474e+00,-7.155083418e-01,-5.101882458e+00,1.000000000e+00,4.141753038e-07,6.312505007e-01
74,0,5.387880206e-01,1.725516617e-01,-1.876415014e+00,1.571419477e+00,8.005808294e-02,-2.699519873e+00,-2.764920235e+00,-2.076585293e+00,-2.251433134e+00,-1.710378289e+00,-2.596589327e+00,-3.065468788e+00,1.486559272e+00,4.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,1.678300381e+00,2.549552679e+00,3.161471188e-01,1.000000000e+00,-2.048950434e+00,-4.101451397e+00,4.998431355e-02,2.549550533e+00,-2.373975277e+00,-2.415122509e+00,3.040607452e+00,1.486559272e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.991108775e-01
74,1,8.612889051e-01,3.751170337e-01,-1.659238458e+00,1.476701856e+00,-4.181156307e-02,-2.910064936e+00,-2.904545784e+00,-2.458431244e+00,-2.450965643e+00,-1.972343326e+00,-2.898764372e+00,-3.395509243e+00,1.784823060e+00,5.000000000e+00,1.100000000e+01,1.900000000e+01,1.000000000e+00,1.678726435e+00,2.811747789e+00,1.979485601e-01,9.499999881e-01,-2.034328222e+00,-4.067096710e+00,1.553937607e-02,2.811747074e+00,-2.810385466e+00,-2.520403147e+00,3.274794102e+00,1.784823060e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.100000000e+01,1.000000000e+00,1.000000000e+00,-5.061038971e+00,-1.846800566e+00,3.875359893e-01,-5.055604935e+00,1.000000000e+00,4.141753038e-07,9.948108196e-01
75,0,1.038503289e+00,8.424417973e-01,-1.160159588e+00,1.379181266e+00,1.745381765e-02,-3.445105553e+00,-3.454092026e+00,-2.869219780e+00,-2.999126911e+00,-2.673275232e+00,-3.040777922e+00,-3.640476942e+00,1.023053169e+00,4.000000000e+00,9.000000000e+00,1.400000000e+01,0.000000000e+00,3.875546753e-01,2.867259026e+00,2.330534756e-01,1.000000000e+00,-2.002563953e+00,-4.000984669e+00,4.005715251e-01,2.867256641e+00,-3.440232515e+00,-2.198600531e+00,2.792593479e+00,1.023053169e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-5.381782532e+00,-2.544026136e+00,-1.085613489e+00,-5.380842209e+00,1.000000000e+00,4.141753038e-07,1.955773681e-02
75,1,1.138584018e+00,5.453999043e-01,-1.426015615e+00,1.677362561e+00,1.860011071e-01,-3.171360254e+00,-3.190135717e+00,-2.283303738e+00,-2.368084192e+00,-1.690181494e+00,-3.110318899e+00,-3.762667656e+00,2.042315006e+00,8.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,4.248085022e-01,1.902928352e+00,4.220902026e-01,1.000000000e+00,-1.971386194e+00,-3.939923525e+00,4.977341294e-01,1.902592063e+00,-2.415738106e+00,-2.564451933e+00,2.082808733e+00,2.042315006e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,8.000000000e+00,3.000000000e+00,1.000000000e+00,-4.426498413e+00,-1.636446238e+00,6.902199388e-01,-4.416844368e+00,1.000000000e+00,4.141753038e-07,9.515933990e-01
75,2,1.150027752e+00,5.376118422e-01,-1.486068845e+00,1.687860012e+00,1.964985579e-01,-2.990003109e+00,-2.973641634e+00,-2.458904266e+00,-2.421335459e+00,-1.846582770e+00,-3.175619364e+00,-3.601106882e+00,2.088045359e+00,8.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,1.508929729e+00,2.601078510e+00,4.325876236e-01,1.000000000e+00,-2.023648024e+00,-4.045091629e+00,-2.861283720e-01,2.601078033e+00,-3.244427681e+00,-2.635921955e+00,3.461822510e+00,2.088045359e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.570284486e-01
76,0,9.302063584e-01,1.806073785e-01,-1.516767502e+00,1.609864473e+00,4.337733984e-01,-2.568516016e+00,-2.557032347e+00,-2.113091469e+00,-2.107621193e+00,-1.363538504e+00,-2.631219625e+00,-3.317373037e+00,-2.411147118e+00,8.000000000e+00,7.000000000e+00,1.000000000e+01,0.000000000e+00,1.550967574e+00,2.139042854e+00,6.098645926e-01,1.000000000e+00,-1.697367191e+00,-3.397501945e+00,-7.142838556e-03,2.139031887e+00,-2.295341492e+00,-2.446866512e+00,2.890246868e+00,2.411147118e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.990599751e-01
76,1,1.002534151e+00,3.205702007e-01,-1.573707581e+00,1.781433225e+00,2.373654246e-01,-2.740910769e+00,-2.745379686e+00,-2.186611652e+00,-2.232289314e+00,-1.504700422e+00,-2.900679588e+00,-3.421965122e+00,-2.252433062e+00,1.000000000e+01,1.200000000e+01,2.000000000e+01,1.000000000e+00,1.627774715e+00,2.318610191e+00,4.804033935e-01,9.523809552e-01,-1.894259810e+00,-3.790098190e+00,1.207836196e-01,2.318601370e+00,-2.432032585e+00,-2.576094389e+00,2.925410986e+00,2.252433062e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.970291257e-01
76,2,9.886446595e-01,9.862617850e-01,-1.124388695e+00,1.277788520e+00,-1.846088171e-01,-3.546740532e+00,-3.707719564e+00,-2.571000576e+00,-3.128119230e+00,-2.568618536e+00,-3.098756552e+00,-3.549114943e+00,-1.048503518e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.464470148e+00,3.302169800e+00,4.733996466e-02,1.000000000e+00,-2.110600233e+00,-4.214143753e+00,2.181673765e+00,3.300919294e+00,-1.933253765e+00,-2.112982750e+00,1.679165363e+00,1.048503518e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,8.462200640e-05
76,3,7.553362846e-01,7.260239124e-01,-1.453408718e+00,1.203212738e+00,-1.947266757e-01,-3.378072739e+00,-3.474786520e+00,-2.670984268e+00,-2.991208076e+00,-2.641685247e+00,-2.934509993e+00,-3.407312632e+00,3.715539873e-01,4.000000000e+00,1.000000000e+01,1.500000000e+01,0.000000000e+00,1.422875047e+00,3.354697227e+00,2.712177485e-02,1.000000000e+00,-2.179379225e+00,-4.349177837e+00,2.304567814e+00,3.352966309e+00,-1.413078547e+00,-2.208687067e+00,1.398154497e+00,3.715539873e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,3.446252346e-01
76,4,3.638246655e-01,3.305001557e-01,-1.774008870e+00,1.118378639e+00,-1.120697334e-01,-2.574289799e+00,-2.743574381e+00,-1.038735867e+00,-1.426754594e+00,-1.005411744e+00,-2.468307018e+00,-2.607601404e+00,3.967747688e-01,0.000000000e+00,6.000000000e+00,1.100000000e+01,0.000000000e+00,5.286231041e-01,1.461337090e+00,7.698629797e-02,1.000000000e+00,-2.104479313e+00,-4.202171803e+00,1.379037142e+00,1.210807800e+00,-3.782280087e-01,-2.137799501e+00,2.531204820e-01,3.967747688e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.967281818e-01
76,5,3.076619208e-01,2.572427690e-01,-1.854766488e+00,7.082967758e-01,-4.056455493e-01,-2.516835213e+00,-2.551924944e+00,-8.340955973e-01,-1.100409150e+00,-7.836767435e-01,-2.413104773e+00,-2.567236900e+00,4.912351072e-01,0.000000000e+00,5.000000000e+00,9.000000000e+00,0.000000000e+00,1.878735185e+00,1.863950372e+00,-2.459450811e-01,1.000000000e+00,-2.111984015e+00,-4.210486412e+00,1.760855436e+00,1.652679920e+00,4.031984806e-01,-2.162396193e+00,2.085597962e-01,4.912351072e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.983139038e-01
76,6,8.731233478e-01,3.543808758e-01,-1.640662313e+00,1.797618151e+00,2.294166535e-01,-2.865548611e+00,-2.864754915e+00,-2.414350986e+00,-2.421656370e+00,-1.895687103e+00,-2.871448517e+00,-3.383558273e+00,1.863831878e+00,7.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,1.285523295e+00,2.538483143e+00,4.753989875e-01,1.000000000e+00,-1.995018959e+00,-3.989450693e+00,-3.324138820e-01,2.538482904e+00,-3.108009100e+00,-2.513662815e+00,3.396700859e+00,1.863831878e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.958362579e-01
76,7,9.523262978e-01,3.952601254e-01,-1.560937166e+00,1.626658797e+00,1.081452146e-01,-2.878484488e+00,-2.866844177e+00,-2.321464062e+00,-2.304547310e+00,-1.764463663e+00,-2.911022902e+00,-3.434695959e+00,1.956038117e+00,8.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,1.017209172e+00,2.273096323e+00,3.479054272e-01,1.000000000e+00,-1.956173658e+00,-3.911705017e+00,-1.460196078e-01,2.273093224e+00,-2.845610619e+00,-2.513137579e+00,2.959136963e+00,1.956038117e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.935085773e-01
77,0,1.221124291e+00,7.676998377e-01,-1.252229571e+00,1.525081754e+00,-1.898587681e-02,-3.305155993e+00,-3.305719614e+00,-2.757875204e+00,-2.793694973e+00,-2.304611921e+00,-3.240827799e+00,-3.756969452e+00,-1.704667330e+00,6.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,1.537559986e+00,3.073479414e+00,2.240519673e-01,1.000000000e+00,-2.019891500e+00,-4.035656929e+00,-2.289208770e-01,3.073479414e+00,-3.787913322e+00,-2.473232508e+00,3.791209221e+00,1.704667330e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,3.300000000e+01,3.000000000e+00,1.000000000e+00,-5.429273129e+00,-2.112725496e+00,-1.923625618e-01,-5.426830292e+00,1.000000000e+00,4.141753038e-07,1.525599509e-01
77,1,4.371601343e-01,-2.958397381e-02,-1.628219247e+00,8.418462276e-01,1.428764760e-01,-2.235073566e+00,-1.925234318e+00,-7.083811164e-01,-5.476273298e-01,-2.416381389e-01,-2.081349850e+00,-2.701673985e+00,1.737365603e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,0.000000000e+00,3.225512743e+00,1.981099367e+00,1.428764760e-01,1.000000000e+00,-1.598636031e+00,-3.242136478e+00,1.864678144e+00,1.790122271e+00,1.346633792e+00,-2.065347195e+00,2.314342558e-01,1.737365603e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.997059703e-01
77,2,9.642688036e-01,4.092434645e-01,-1.546367764e+00,1.775723815e+00,2.843623459e-01,-2.888835430e+00,-2.853806257e+00,-2.416729450e+00,-2.308715582e+00,-1.861785650e+00,-2.922080994e+00,-3.442991018e+00,1.951146245e+00,6.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,1.436867237e+00,2.580506325e+00,5.204514265e-01,1.000000000e+00,-1.955587149e+00,-3.910255194e+00,1.145414829e+00,2.580213308e+00,-1.572616220e+00,-2.510511160e+00,1.881779075e+00,1.951146245e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.923710823e-01
77,3,8.093464375e-01,2.475706935e-01,-1.433893442e+00,1.333563328e+00,2.921707928e-01,-2.722729445e+00,-2.643076181e+00,-1.946851015e+00,-1.885954022e+00,-1.385102987e+00,-2.492398739e+00,-3.283898830e+00,1.967319965e+00,6.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,2.259180099e-01,1.500950575e+00,4.304734170e-01,1.000000000e+00,-1.681454778e+00,-3.363658428e+00,5.834680796e-01,1.497751713e+00,-1.550074577e+00,-2.243175507e+00,1.415149093e+00,1.967319965e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.984428287e-01
77,4,7.580790520e-01,2.360569984e-01,-1.753141046e+00,1.601229191e+00,3.302787244e-02,-2.746355772e+00,-2.723653555e+00,-2.286597729e+00,-2.200611591e+00,-1.764634371e+00,-2.753361702e+00,-3.267814636e+00,1.871752501e+00,7.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,1.054786444e+00,2.292052746e+00,2.790101469e-01,1.000000000e+00,-1.989179969e+00,-3.980578423e+00,-1.471744418e+00,2.292052746e+00,-3.904990673e+00,-2.511103630e+00,4.197793007e+00,1.871752501e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.985802174e-01
78,0,7.265857458e-01,2.767609060e-01,-1.798856258e+00,1.528521776e+00,-3.967949376e-02,-2.817152739e+00,-2.808536053e+00,-1.997682571e+00,-1.997573972e+00,-1.547885537e+00,-2.808227062e+00,-3.266459942e+00,-1.695807099e+00,6.000000000e+00,1.100000000e+01,2.100000000e+01,0.000000000e+00,-2.686268985e-01,1.481696129e+00,2.063027024e-01,1.000000000e+00,-2.075592518e+00,-4.151367188e+00,1.226015091e+00,1.401729822e+00,-1.048357964e+00,-2.525323629e+00,6.254286766e-01,1.695807099e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.980096221e-01
78,1,9.793986082e-01,5.198332667e-01,-1.486859918e+00,1.524074554e+00,-6.698955595e-02,-3.058063030e+00,-3.053156853e+00,-2.590371132e+00,-2.599876642e+00,-2.130916119e+00,-2.987195015e+00,-3.516695499e+00,-1.719759345e+00,7.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,5.109238029e-01,2.386530876e+00,1.816521138e-01,1.000000000e+00,-2.006662369e+00,-4.010452747e+00,7.315119505e-01,2.386424541e+00,-2.388264656e+00,-2.466144800e+00,2.123955250e+00,1.719759345e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.300000000e+01,1.000000000e+00,1.000000000e+00,-4.519062042e+00,-3.128509760e+00,-2.244053602e+00,-4.518750191e+00,1.000000000e+00,2.104745805e-01,9.670711160e-01
78,2,8.398512602e-01,3.826321661e-01,-1.659482956e+00,1.878627419e+00,2.875630558e-01,-2.929545403e+00,-2.924526453e+00,-2.408839226e+00,-2.414299011e+00,-1.951692462e+00,-2.884867907e+00,-3.386076212e+00,-1.713996887e+00,6.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,6.902272105e-01,2.296844959e+00,5.362048745e-01,1.000000000e+00,-2.042087078e+00,-4.082204819e+00,-8.001027107e-01,2.296844959e+00,-3.595434904e+00,-2.499217033e+00,3.558919430e+00,1.713996887e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.943653345e-01
78,3,8.321112990e-01,4.160867333e-01,-1.699677229e+00,1.310431957e+00,-1.178690419e-02,-3.233469486e+00,-3.122795582e+00,-2.202362537e+00,-2.145020247e+00,-1.786380529e+00,-2.948519468e+00,-3.648301601e+00,-1.612059832e+00,2.000000000e+00,8.000000000e+00,1.300000000e+01,0.000000000e+00,-1.131790161e+00,1.350376368e+00,1.964888424e-01,1.000000000e+00,-2.115728855e+00,-4.225223064e+00,1.223259449e+00,1.173634291e+00,-1.337898731e+00,-2.531662464e+00,3.090454042e-01,1.612059832e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.917286038e-01
78,4,6.641065478e-01,3.237417638e-01,-1.710961103e+00,1.264713645e+00,-1.666495502e-01,-2.922776937e+00,-2.920506477e+00,-2.446238041e+00,-2.459567785e+00,-2.105938911e+00,-2.701532602e+00,-3.262709618e+00,-1.420094132e+00,4.000000000e+00,1.000000000e+01,1.600000000e+01,1.000000000e+00,4.680861831e-01,2.340044022e+00,6.059395894e-02,9.411764741e-01,-2.034677982e+00,-4.067269325e+00,1.278964430e-01,2.340035915e+00,-2.655342102e+00,-2.374986887e+00,2.565745115e+00,1.420094132e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.969369173e-01
78,5,8.660799265e-01,5.634876490e-01,-1.530373573e+00,1.585728526e+00,1.233308613e-01,-3.154244184e+00,-3.181740284e+00,-2.577330351e+00,-2.652914047e+00,-2.274820566e+00,-2.960777283e+00,-3.456212997e+00,-1.321109295e+00,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,-6.065952182e-01,1.972440839e+00,3.552798331e-01,1.000000000e+00,-2.093822002e+00,-4.182311058e+00,8.068640828e-01,1.971425533e+00,-2.409621477e+00,-2.396360159e+00,1.542738199e+00,1.321109295e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.358295798e-01
79,0,1.132366896e+00,4.143013358e-01,-1.122785449e+00,9.013226032e-01,-1.400695592e-01,-2.557360411e+00,-2.354660988e+00,-9.686596990e-01,-1.058210135e+00,-2.505972981e-01,-2.683787107e+00,-3.274764299e+00,-2.337267876e+00,0.000000000e+00,4.000000000e+00,8.000000000e+00,0.000000000e+00,7.496173382e-01,8.747532368e-01,-1.767019741e-03,1.000000000e+00,-1.537077427e+00,-3.088189840e+00,7.972375154e-01,6.134650111e-01,-6.752766967e-01,-2.255079985e+00,6.238436699e-01,2.337267876e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.919022918e-01
79,1,1.790664434e+00,1.087967634e+00,-7.352319956e-01,1.548622727e+00,-1.957859658e-02,-3.471468925e+00,-3.444363117e+00,-2.910851002e+00,-2.855961323e+00,-2.208437920e+00,-3.612148762e+00,-4.168997288e+00,-2.301188231e+00,7.000000000e+00,1.100000000e+01,2.100000000e+01,1.000000000e+00,-8.327899873e-02,2.168995619e+00,2.264036238e-01,9.545454383e-01,-1.823173046e+00,-3.644548178e+00,1.174766541e+00,2.166754246e+00,-2.769218922e+00,-2.525753021e+00,1.639731884e+00,2.301188231e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.515736580e+00,-2.097951174e+00,-5.426466465e-01,-5.513413906e+00,1.000000000e+00,4.141753038e-07,5.091627600e-07
79,2,9.228578210e-01,2.812267840e-01,-1.587828040e+00,1.965886235e+00,3.976846337e-01,-2.724265099e+00,-2.725434780e+00,-2.280830860e+00,-2.287117958e+00,-1.639263511e+00,-2.795574665e+00,-3.365118504e+00,-2.157273531e+00,7.000000000e+00,1.100000000e+01,2.100000000e+01,1.000000000e+00,1.357908100e-01,1.707177758e+00,6.436669827e-01,9.545454383e-01,-1.869039297e+00,-3.739668131e+00,-2.187573195e+00,1.707177758e+00,-4.731983185e+00,-2.510561943e+00,4.529966354e+00,2.157273531e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.979302883e-01
79,3,1.041045189e+00,3.676263392e-01,-1.565498710e+00,1.589968562e+00,2.176721208e-02,-2.797792912e+00,-2.793280125e+00,-2.271966219e+00,-2.270344257e+00,-1.598611236e+00,-2.977659464e+00,-3.470200300e+00,-2.232308388e+00,7.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,6.790807843e-01,1.938170910e+00,2.677494884e-01,1.000000000e+00,-1.933103561e+00,-3.866959095e+00,-5.754635930e-01,1.938168764e+00,-3.212807178e+00,-2.606384277e+00,3.185126305e+00,2.232308388e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.952131510e-01
79,4,1.255931854e+00,6.143821478e-01,-1.445716470e-01,-5.665785074e-01,-1.043696642e+00,-2.903511763e+00,-2.596292973e+00,-2.379409313e+00,-2.205578804e+00,-1.737939715e+00,-2.014859438e+00,-3.543887377e+00,-2.157081127e+00,4.000000000e+00,3.000000000e+00,4.000000000e+00,0.000000000e+00,1.007842422e+00,2.241916180e+00,-1.168633699e+00,1.000000000e+00,-7.589517832e-01,-1.517912626e+00,3.495669961e-01,2.241880417e+00,-2.470335484e+00,-1.400493145e+00,2.359967709e+00,2.157081127e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,-5.000000000e+00,8.000000000e+00,4.000000000e+00,1.000000000e+00,-4.682540417e+00,-3.496199548e-01,4.976855516e-01,-4.528558254e+00,1.000000000e+00,-5.526295677e-02,8.544289470e-01
